"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-04-15",7,21544,22543,19572,583,6606,0,19450,0,4,400,1004,993,565,-37,0,932,1397,997,912,-458
"2025-04-15",8,21260,22209,19277,556,6606,0,19450,0,4,422,1004,993,565,0,0,935,1397,997,898,-445
"2025-04-15",9,21302,22172,19321,489,6606,0,19450,0,4,146,1004,993,588,0,0,909,1397,997,877,-366
"2025-04-15",10,21015,21935,19067,422,6606,0,19450,0,4,-56,1003,993,588,0,0,908,1397,996,873,-416
"2025-04-15",11,21480,22326,19424,407,6606,0,19450,0,4,-62,1003,993,399,0,0,874,1398,996,763,-342
"2025-04-15",12,22020,22940,19929,391,6606,0,19450,0,5,-84,1003,993,393,-15,0,872,1397,996,759,-400
"2025-04-15",13,24006,24965,21735,400,6606,0,19450,0,5,-291,1003,993,700,-143,0,848,1397,996,974,-311
"2025-04-15",14,25743,26940,23309,409,6606,27,19450,0,5,-521,1003,993,713,-295,0,847,1397,996,1000,-397
"2025-04-15",15,27898,29342,25276,378,6606,182,19450,0,5,-919,1003,993,978,-431,0,930,1397,997,1395,-508
"2025-04-15",16,29076,30547,26335,347,6606,480,19450,0,5,-1002,1003,993,1002,-452,0,933,1397,996,1423,-514
"2025-04-15",17,29909,31380,27044,340,6606,788,19450,0,5,-530,1003,993,1003,-452,0,997,1397,996,1423,-514
"2025-04-15",18,30372,31842,27483,332,6606,1239,19450,0,5,-582,1003,993,1003,-451,0,999,1397,997,1423,-514
"2025-04-15",19,31041,32512,28074,315,6606,1788,19450,0,5,-589,1003,993,1003,-452,0,990,1397,996,1423,-514
"2025-04-15",20,30572,32010,27659,297,6606,2358,19450,0,5,-609,1003,993,1003,-434,0,989,1397,996,1418,-499
"2025-04-15",21,29958,31150,26996,314,6606,2862,19450,0,5,-938,1002,993,1003,-304,0,1018,1397,996,1217,-383
"2025-04-15",22,29630,30671,26694,331,6606,3239,19450,0,5,-1090,1002,993,1002,-152,0,1019,1397,996,1197,-384
"2025-04-15",23,29353,30179,26433,360,6606,3879,19450,0,4,-1130,1002,993,1003,-19,0,1019,1397,996,1000,-303
"2025-04-15",24,29490,30176,26572,388,6606,4075,19450,0,4,-1222,1002,992,1002,0,0,1018,1397,995,985,-182
"2025-04-15",25,29423,30186,26483,413,6606,4412,19450,0,5,-1092,1003,992,1002,0,0,694,1397,996,985,-258
"2025-04-15",26,28890,29583,26052,437,6606,4386,19450,0,5,-1210,1002,993,1002,0,0,681,1397,996,985,-188
"2025-04-15",27,28979,29784,26118,454,6606,4637,19450,0,4,-1069,1003,993,1002,-23,0,592,1397,995,988,-278
"2025-04-15",28,28609,29379,25798,471,6606,4249,19450,0,5,-1067,1003,993,1002,-18,0,589,1397,996,999,-247
"2025-04-15",29,28286,29168,25492,529,6606,3678,19450,0,5,-1307,1003,993,599,-146,0,762,1397,996,1394,-231
"2025-04-15",30,28596,29507,25762,586,6606,3221,19450,0,5,-1357,1003,993,515,-177,0,767,1397,996,1423,-229
"2025-04-15",31,28637,30073,25827,650,6606,3255,19450,0,5,-1139,1002,993,-564,-187,0,878,1397,995,1420,-180
"2025-04-15",32,29011,30552,26255,713,6606,2857,19450,0,5,-1319,1003,993,-641,-279,0,882,1397,996,1420,-116
"2025-04-15",33,29911,30829,27124,763,6606,2806,19450,0,5,-1224,1003,993,-110,-292,0,909,1397,996,1421,-11
"2025-04-15",34,30404,31401,27584,813,6606,2357,19450,0,5,-1191,1002,992,-104,-280,0,910,1397,996,1420,-108
"2025-04-15",35,31123,32302,28173,911,6606,1939,19450,0,5,-1343,1003,993,485,-420,0,767,1397,996,1421,-254
"2025-04-15",36,31947,33294,28962,1008,6606,1491,19450,0,4,-1146,1003,993,533,-452,0,744,1398,996,1421,-391
"2025-04-15",37,31876,33213,29044,1033,6606,1080,19450,0,4,-424,1003,992,135,-451,0,-53,1397,995,1420,-329
"2025-04-15",38,32052,33465,29265,1057,6606,594,19450,0,4,-394,1003,992,137,-451,0,-101,1397,996,1420,-357
"2025-04-15",39,32267,33711,29501,1142,6606,282,19450,0,4,94,1003,993,560,-452,0,-102,1397,995,1421,-386
"2025-04-15",40,31980,33428,29208,1226,6606,30,19450,0,4,212,1003,992,579,-451,0,-97,1397,996,1421,-396
"2025-04-15",41,31690,33104,28947,1314,6606,0,19450,0,4,537,1003,992,395,-451,0,403,1397,995,1421,-459
"2025-04-15",42,31345,32757,28568,1402,6606,0,19450,0,4,736,1003,993,375,-452,0,426,1397,996,1421,-456
"2025-04-15",43,29582,31051,26908,1493,6606,0,19450,0,4,967,1003,993,2,-452,0,318,1397,995,1421,-513
"2025-04-15",44,28128,29548,25602,1583,6606,0,19450,0,4,1215,1002,992,0,-451,0,314,1397,995,1422,-465
"2025-04-15",45,26445,28079,24080,1701,6606,0,19450,0,4,1556,1002,993,-312,-452,0,106,1397,995,1424,-366
"2025-04-15",46,25040,26584,22803,1819,6606,0,19450,0,4,1830,1003,993,-335,-452,0,99,1397,995,1419,-253
"2025-04-15",47,23484,24597,21460,1932,6606,0,19450,0,4,2321,1001,991,95,-384,0,116,1398,995,1295,-225
"2025-04-15",48,22355,23401,20438,2044,6606,0,19450,0,4,2663,1001,991,103,-240,0,116,1397,996,1277,-302
"2025-04-16",1,21587,22754,19700,2172,6606,0,19450,0,4,2904,1003,992,106,-215,0,311,1397,996,966,-448
"2025-04-16",2,21463,22682,19574,2300,6606,0,19450,0,4,2991,1003,993,105,-201,0,318,1397,996,942,-514
"2025-04-16",3,21133,22352,19301,2401,6606,0,19450,0,4,3035,1003,993,103,-201,0,363,1397,996,838,-514
"2025-04-16",4,21151,22370,19453,2502,6606,0,19450,0,4,3354,1003,993,102,-201,0,359,1397,995,820,-514
"2025-04-16",5,20492,22462,18907,2537,6606,0,19450,0,4,3700,1003,993,-585,-201,0,-166,1397,996,448,-514
"2025-04-16",6,20165,22251,18592,2571,6606,0,19450,0,4,3647,1003,993,-693,-178,0,-197,1397,995,372,-514
"2025-04-16",7,19664,23178,18094,2682,6606,0,19450,0,61,3807,1004,993,-798,-151,0,-788,1397,995,-702,-514
"2025-04-16",8,19637,23272,18090,2792,6606,0,19450,0,63,3708,1002,986,-808,-128,0,-817,1397,994,-805,-514
"2025-04-16",9,19582,23862,18063,2936,6606,0,19450,0,63,3834,861,745,-1014,-99,0,-1015,1397,929,-1075,-514
"2025-04-16",10,19724,24031,18182,3080,6606,0,19450,0,63,3684,850,731,-1014,-99,0,-1023,1391,924,-1094,-514
"2025-04-16",11,20481,24800,18843,3216,6606,0,19450,0,63,3533,801,787,-1014,-122,0,-1022,1310,899,-1084,-514
"2025-04-16",12,21093,25437,19403,3351,6606,0,19450,0,63,3690,798,796,-1016,-151,0,-1022,1307,901,-1085,-507
"2025-04-16",13,22513,26689,20766,3445,6606,4,19450,0,7,3864,991,980,-1015,-136,0,-1022,1387,989,-1092,-404
"2025-04-16",14,23832,27809,22021,3538,6606,220,19450,0,5,3857,1002,990,-1015,-55,0,-1023,1397,994,-1071,-308
"2025-04-16",15,25195,28529,23195,3649,6606,563,19450,0,5,3753,855,886,-1015,-110,0,-1022,1397,969,-299,-383
"2025-04-16",16,25823,29231,23758,3760,6606,1410,19450,0,5,3815,842,875,-1015,-263,0,-1022,1397,968,-196,-407
"2025-04-16",17,27041,30452,24806,3801,6606,2061,19450,0,5,3834,766,731,-966,-409,0,-1022,1397,995,888,-509
"2025-04-16",18,27039,30497,24792,3841,6606,2820,19450,0,5,3912,760,728,-965,-452,0,-1022,1397,996,985,-514
"2025-04-16",19,26699,30204,24446,3946,6606,3853,19450,0,5,3712,772,976,-1013,-451,0,-1022,1397,996,987,-514
"2025-04-16",20,26180,29673,23973,4050,6606,4840,19450,0,5,3850,774,993,-1015,-438,0,-1022,1397,996,987,-513
"2025-04-16",21,25762,29269,23649,4129,6606,5628,19450,0,5,3991,989,993,-1015,-451,0,-1022,1397,996,989,-514
"2025-04-16",22,24983,28490,22965,4207,6606,6286,19450,0,4,4064,1004,992,-1015,-452,0,-1022,1394,996,989,-514
"2025-04-16",23,24635,27456,22540,4288,6606,6741,19450,0,60,3724,1004,993,-610,-442,0,-763,1365,995,882,-446
"2025-04-16",24,24247,26916,22135,4368,6606,7666,19450,0,63,3496,1004,993,-565,-451,0,-753,1345,995,865,-337
"2025-04-16",25,24010,26855,21847,4420,6606,7722,19450,0,63,3724,1003,992,-797,-451,0,-703,1121,995,595,-331
"2025-04-16",26,23612,26469,21327,4472,6606,8264,19450,0,63,4111,1003,992,-799,-447,0,-701,1070,995,578,-347
"2025-04-16",27,22879,25942,20524,4447,6606,9444,19450,0,63,3973,1003,992,-809,-452,0,-847,774,995,696,-392
"2025-04-16",28,22294,25420,19940,4422,6606,9164,19450,0,63,4048,1003,992,-809,-451,0,-852,752,995,682,-451
"2025-04-16",29,21722,24888,19357,4370,6606,9166,19450,0,62,3751,1004,992,-831,-452,0,-722,926,995,-160,-439
"2025-04-16",30,21519,24760,19190,4318,6606,9048,19450,0,62,3336,1004,992,-833,-452,0,-714,977,996,-228,-452
"2025-04-16",31,21710,25052,19286,4148,6606,8390,19450,0,63,2809,1003,992,-1013,-451,0,-276,1350,995,-526,-513
"2025-04-16",32,22481,25797,19837,3978,6606,7555,19450,0,63,2011,1003,992,-1012,-426,0,-257,1397,996,-556,-502
"2025-04-16",33,23326,26206,20556,3764,6606,6855,19450,0,63,1128,1003,992,-610,-302,0,-78,1397,997,-922,-405
"2025-04-16",34,24551,27577,21701,3550,6606,5852,19450,0,39,744,1003,992,-618,-332,0,-94,1397,996,-951,-492
"2025-04-16",35,26068,30595,23087,3324,6606,4771,19450,0,5,740,1004,992,-1015,-445,0,-965,1397,996,-1083,-514
"2025-04-16",36,27403,32005,24356,3097,6606,3455,19450,0,5,715,1004,993,-1016,-452,0,-1022,1397,996,-1093,-514
"2025-04-16",37,28370,32777,25398,2879,6606,2415,19450,0,5,797,1004,992,-822,-452,0,-1022,1397,996,-1092,-514
"2025-04-16",38,29404,33802,26483,2660,6606,1450,19450,0,4,911,1005,992,-816,-452,0,-1022,1397,997,-1090,-514
"2025-04-16",39,30350,34700,27369,2616,6606,539,19450,0,4,987,1003,976,-885,-452,0,-1022,1397,997,-973,-514
"2025-04-16",40,30560,34795,27699,2571,6606,80,19450,0,4,1208,1003,975,-789,-452,0,-1017,1397,997,-959,-514
"2025-04-16",41,31017,33702,28133,2510,6606,0,19450,0,4,1162,1002,990,121,-452,0,-458,1397,997,-757,-514
"2025-04-16",42,30363,33007,27552,2448,6606,0,19450,0,4,1268,1002,988,132,-452,0,-434,1397,996,-740,-514
"2025-04-16",43,29521,32428,26784,2380,6606,0,19450,0,4,1388,900,897,207,-452,0,-779,1397,945,-658,-514
"2025-04-16",44,28399,31291,25688,2311,6606,0,19450,0,5,1299,893,888,210,-451,0,-782,1397,942,-640,-514
"2025-04-16",45,26570,28378,24078,2222,6606,0,19450,0,4,1462,849,814,356,-452,0,-112,1397,948,-226,-514
"2025-04-16",46,24935,26669,22643,2132,6606,0,19450,0,5,1288,847,814,351,-452,0,-75,1397,950,-180,-522
"2025-04-16",47,23851,25556,21728,1992,6606,0,19450,0,5,1266,993,981,-226,-452,0,199,1397,994,489,-522
"2025-04-16",48,22943,24661,20936,1851,6606,0,19450,0,5,1403,1003,990,-247,-452,0,210,1397,997,543,-514
"2025-04-17",1,22726,24318,20717,1761,6606,0,19450,0,5,1674,925,910,-172,-401,0,176,1397,998,826,-514
"2025-04-17",2,22336,23903,20332,1671,6606,0,19450,0,4,1803,920,907,-168,-381,0,175,1397,997,852,-514
"2025-04-17",3,22164,23565,20195,1666,6606,0,19450,0,4,1634,998,987,-2,-381,0,123,1397,996,1064,-514
"2025-04-17",4,22240,23639,20351,1660,6606,0,19450,0,4,1799,1004,993,0,-381,0,121,1397,996,1079,-514
"2025-04-17",5,22187,23586,20345,1632,6606,0,19450,0,4,1998,1004,993,0,-381,0,360,1397,996,1070,-514
"2025-04-17",6,21698,23097,19923,1603,6606,0,19450,0,4,1861,1004,993,0,-381,0,369,1397,996,1071,-514
"2025-04-17",7,21248,22647,19440,1538,6606,0,19450,0,4,1616,1004,993,97,-381,0,312,1397,996,1131,-514
"2025-04-17",8,20790,22189,18980,1473,6606,0,19450,0,4,1625,1004,993,102,-381,0,308,1397,996,1130,-514
"2025-04-17",9,20368,21965,18606,1438,6606,0,19450,0,4,1866,1004,993,-159,-381,0,-39,1398,996,904,-514
"2025-04-17",10,20867,22541,19043,1403,6606,0,19450,0,4,2081,1003,992,-201,-381,0,-74,1398,994,863,-514
"2025-04-17",11,20736,23802,18904,1367,6606,0,19450,0,5,2127,791,963,-636,-432,0,-941,1397,957,-38,-514
"2025-04-17",12,21822,25025,19883,1330,6606,0,19450,0,5,2203,778,959,-637,-452,0,-997,1397,950,-98,-514
"2025-04-17",13,23771,26639,21683,1314,6606,24,19450,0,5,2502,926,889,-435,-434,0,-976,1397,804,-4,-514
"2025-04-17",14,24742,27608,22588,1298,6606,456,19450,0,5,2518,938,880,-428,-451,0,-968,1397,800,25,-514
"2025-04-17",15,26756,29033,24400,1215,6606,1446,19450,0,4,2749,999,747,-438,-452,0,-369,1397,985,918,-514
"2025-04-17",16,27026,29256,24595,1132,6606,2657,19450,0,4,2528,1004,744,-421,-452,0,-339,1397,997,979,-514
"2025-04-17",17,27147,28805,24534,1202,6606,3874,19450,0,4,2002,1004,975,94,-451,0,-189,1397,997,986,-514
"2025-04-17",18,26713,28365,24037,1272,6606,5060,19450,0,4,1429,1004,991,102,-451,0,-183,1397,996,986,-514
"2025-04-17",19,26096,27566,23298,1197,6606,6294,19450,0,5,1128,1003,991,207,-451,0,132,1397,996,986,-514
"2025-04-17",20,24860,26330,22058,1121,6606,7627,19450,0,5,1194,1003,990,213,-451,0,144,1397,996,986,-514
"2025-04-17",21,23652,25122,20907,1072,6606,8795,19450,0,5,923,954,931,308,-451,0,151,1397,997,986,-514
"2025-04-17",22,22822,24292,20197,1022,6606,9749,19450,0,5,706,951,928,307,-451,0,151,1397,996,986,-514
"2025-04-17",23,22021,23607,19412,1028,6606,10453,19450,0,4,568,1000,988,3,-451,0,-117,1397,996,986,-514
"2025-04-17",24,21564,23149,19015,1033,6606,11001,19450,0,4,462,1003,992,0,-451,0,-116,1397,996,986,-514
"2025-04-17",25,21731,23256,19205,1028,6606,11161,19450,0,60,587,1003,992,586,-451,0,546,1397,996,986,-514
"2025-04-17",26,21555,23083,19084,1022,6606,10976,19450,0,63,796,1002,992,691,-451,0,581,1397,993,986,-514
"2025-04-17",27,21681,23209,19309,1104,6606,10586,19450,0,63,990,950,992,485,-451,0,608,1397,870,986,-514
"2025-04-17",28,21801,23330,19466,1186,6606,9919,19450,0,63,976,947,992,468,-452,0,600,1397,866,986,-514
"2025-04-17",29,21675,23180,19394,1178,6606,9338,19450,0,6,699,999,992,219,-451,0,-34,1397,988,986,-514
"2025-04-17",30,21843,23383,19619,1170,6606,8403,19450,0,5,722,1003,992,216,-452,0,-69,1397,996,979,-514
"2025-04-17",31,22242,24144,20034,1088,6606,7732,19450,0,5,1108,1003,992,-96,-432,0,-355,1397,996,719,-514
"2025-04-17",32,22771,24716,20593,1006,6606,6870,19450,0,5,955,1003,992,-104,-451,0,-369,1397,995,701,-516
"2025-04-17",33,23724,26310,21307,873,6606,6191,19450,0,5,669,1004,992,-304,-451,0,-812,1397,995,701,-514
"2025-04-17",34,25498,28121,22826,739,6606,5291,19450,0,5,561,1004,992,-322,-451,0,-831,1397,995,699,-514
"2025-04-17",35,26797,29655,24155,625,6606,3807,19450,0,5,115,1004,992,-471,-451,0,-917,1397,995,646,-514
"2025-04-17",36,27765,30629,25069,511,6606,2872,19450,0,5,-95,1004,993,-474,-451,0,-920,1397,996,641,-514
"2025-04-17",37,28631,31422,25986,439,6606,1967,19450,0,5,80,1003,992,-600,-451,0,-721,1397,996,580,-514
"2025-04-17",38,29180,31925,26545,366,6606,1015,19450,0,5,51,1003,992,-562,-451,0,-713,1397,996,586,-514
"2025-04-17",39,30067,31941,27224,404,6606,390,19450,0,4,-358,1004,993,94,-451,0,-405,1397,996,961,-514
"2025-04-17",40,30258,32115,27439,441,6606,69,19450,0,4,-564,1004,993,102,-451,0,-388,1397,997,987,-514
"2025-04-17",41,30677,32147,27821,485,6606,0,19450,0,5,-639,1003,993,639,-451,0,111,1397,997,987,-514
"2025-04-17",42,30492,31962,27589,528,6606,0,19450,0,5,-948,1003,991,700,-451,0,120,1397,997,987,-514
"2025-04-17",43,29129,31230,26231,556,6606,0,19450,0,5,-1167,989,936,269,-451,0,-631,1397,996,967,-514
"2025-04-17",44,28390,30533,25558,584,6606,0,19450,0,5,-1347,989,933,269,-451,0,-673,1397,996,965,-514
"2025-04-17",45,27052,28960,24303,605,6606,0,19450,0,5,-1704,1001,987,542,-451,0,-438,1398,996,985,-514
"2025-04-17",46,25611,27434,22984,626,6606,0,19450,0,5,-1641,1002,991,554,-415,0,-389,1398,997,981,-514
"2025-04-17",47,24155,25611,21677,651,6606,0,19450,0,5,-1485,1003,993,814,-437,0,690,1398,997,782,-514
"2025-04-17",48,23070,24540,20679,676,6606,0,19450,0,5,-1520,1003,993,824,-451,0,771,1398,997,768,-514
"2025-04-18",1,22309,23764,19970,718,6606,0,19450,0,5,-1421,1003,993,914,-436,0,872,1398,995,791,-514
"2025-04-18",2,22022,23318,19657,760,6606,0,19450,0,4,-1368,1003,993,920,-308,0,876,1397,996,793,-484
"2025-04-18",3,21775,22830,19464,801,6606,0,19450,0,4,-1141,1003,993,827,-158,0,875,1397,996,793,-393
"2025-04-18",4,21749,22594,19470,841,6606,0,19450,0,4,-979,1003,993,823,-7,0,875,1397,996,793,-334
"2025-04-18",5,21325,22177,19109,862,6606,0,19450,0,4,-792,1003,993,655,131,0,927,1397,996,790,-348
"2025-04-18",6,20881,21638,18692,882,6606,0,19450,0,4,-838,1003,993,647,160,0,929,1397,996,783,-253
"2025-04-18",7,20149,20904,18017,925,6606,0,19450,0,4,-666,1003,993,574,160,0,752,1397,996,567,-251
"2025-04-18",8,20067,20774,17889,967,6606,0,19450,0,4,-698,1003,993,538,160,0,745,1397,996,554,-203
"2025-04-18",9,19728,20390,17600,1064,6606,0,19450,0,4,-561,1003,993,-102,160,0,565,1397,995,637,-56
"2025-04-18",10,19575,20183,17448,1160,6606,0,19450,0,4,-552,1003,993,-104,160,0,553,1397,995,641,94
"2025-04-18",11,19597,20261,17437,1210,6606,0,19450,0,4,-457,1003,993,-160,160,0,11,1397,996,557,240
"2025-04-18",12,19852,20535,17650,1260,6606,0,19450,0,4,-356,1003,993,-163,160,0,-16,1397,995,556,282
"2025-04-18",13,20597,21838,18327,1331,6606,33,19450,0,5,-145,1003,992,-421,139,0,-315,1397,994,763,420
"2025-04-18",14,20947,22193,18605,1401,6606,294,19450,0,5,-200,1003,993,-415,22,0,-326,1397,996,780,504
"2025-04-18",15,22287,22805,19812,1459,6606,716,19450,0,5,-164,1003,993,99,58,0,-13,1397,996,883,439
"2025-04-18",16,22450,22955,19956,1516,6606,1239,19450,0,5,-90,1003,992,108,82,0,0,1397,996,892,292
"2025-04-18",17,23232,23914,20549,1567,6606,2078,19450,0,5,-256,1003,992,539,1,0,-177,1397,995,979,145
"2025-04-18",18,23504,24159,20825,1617,6606,2565,19450,0,4,-186,1004,992,575,0,0,-151,1397,996,982,65
"2025-04-18",19,24085,24703,21374,1693,6606,3185,19450,0,4,-128,1003,992,1007,-48,0,821,1397,996,856,-66
"2025-04-18",20,24036,24686,21249,1769,6606,3919,19450,0,4,-283,1003,992,1027,-16,0,889,1397,996,848,-130
"2025-04-18",21,23615,24502,20852,1925,6606,4749,19450,0,4,-226,1003,992,1028,-108,0,971,1397,996,932,-275
"2025-04-18",22,23132,24088,20425,2080,6606,5839,19450,0,4,137,1003,992,1027,-21,0,973,1397,996,939,-431
"2025-04-18",23,22807,23891,20183,2332,6606,6130,19450,0,4,311,1003,992,1028,-68,0,979,1397,996,984,-512
"2025-04-18",24,22879,24032,20311,2584,6606,6426,19450,0,4,399,1003,992,1028,-135,0,979,1397,997,987,-514
"2025-04-18",25,22621,23837,20125,2735,6606,6313,19450,0,4,445,1003,992,958,-199,0,860,1397,997,953,-513
"2025-04-18",26,22522,23890,20085,2886,6606,5889,19450,0,4,269,1003,992,957,-350,0,856,1397,996,949,-514
"2025-04-18",27,22280,23769,19855,2934,6606,5135,19450,0,4,136,1003,993,822,-449,0,848,1397,996,896,-536
"2025-04-18",28,22250,23719,19831,2981,6606,4825,19450,0,4,350,1003,993,816,-451,0,847,1397,996,890,-514
"2025-04-18",29,22342,23867,19926,3055,6606,4990,19450,0,60,547,1003,992,975,-451,0,874,1397,996,797,-514
"2025-04-18",30,22679,24207,20248,3129,6606,4034,19450,0,63,919,1003,993,982,-451,0,875,1397,996,790,-514
"2025-04-18",31,22872,24313,20590,3136,6606,3549,19450,0,63,1393,1003,993,814,-365,0,781,1397,997,748,-513
"2025-04-18",32,23076,24436,20868,3143,6606,3237,19450,0,40,1767,1004,993,807,-307,0,778,1397,997,727,-513
"2025-04-18",33,23754,24983,21507,3145,6606,2794,19450,0,5,1952,1003,992,735,-211,0,896,1397,996,120,-513
"2025-04-18",34,24944,26194,22625,3146,6606,2146,19450,0,5,2152,1003,993,731,-231,0,894,1397,997,88,-514
"2025-04-18",35,26212,27273,23810,3175,6606,1452,19450,0,5,2396,1004,992,370,-97,0,341,1397,996,481,-459
"2025-04-18",36,27117,28172,24735,3203,6606,1039,19450,0,5,2896,1004,993,344,-34,0,315,1397,996,505,-516
"2025-04-18",37,27415,28682,25134,3279,6606,675,19450,0,5,3189,1004,992,-232,-16,0,12,1397,995,359,-514
"2025-04-18",38,27613,28878,25325,3354,6606,341,19450,0,5,3183,1004,993,-254,0,0,-5,1397,995,350,-501
"2025-04-18",39,27593,29398,25231,3373,6606,114,19450,0,5,3223,1004,993,-211,-36,0,-540,1397,996,443,-513
"2025-04-18",40,27525,29338,25180,3392,6606,13,19450,0,5,3325,1004,993,-209,-24,0,-561,1397,995,440,-514
"2025-04-18",41,27748,28988,25435,3453,6606,0,19450,0,4,3497,1004,993,-192,0,0,-83,1397,995,64,-461
"2025-04-18",42,27291,28575,25008,3513,6606,0,19450,0,5,3319,1002,992,-194,-13,0,-62,1397,994,33,-510
"2025-04-18",43,26280,28421,24073,3515,6606,0,19450,0,5,3434,913,981,-638,-131,0,-274,1397,994,-80,-513
"2025-04-18",44,25238,27425,23161,3517,6606,0,19450,0,5,3542,908,981,-659,-143,0,-282,1397,995,-84,-514
"2025-04-18",45,23918,26558,21976,3446,6606,0,19450,0,5,3465,996,992,-932,-235,0,-454,1397,995,89,-514
"2025-04-18",46,22687,25500,20866,3375,6606,0,19450,0,5,3492,1003,993,-946,-384,0,-464,1397,995,85,-514
"2025-04-18",47,21431,25386,19692,3302,6606,0,19450,0,5,3543,1004,993,-999,-382,0,-973,1397,995,-596,-500
"2025-04-18",48,20682,24613,19008,3229,6606,0,19450,0,4,3332,1003,992,-1002,-273,0,-996,1397,993,-643,-513
"2025-04-19",1,19946,23623,18273,3220,6606,0,19450,0,4,2855,768,947,-806,-370,0,-680,1397,906,-803,-514
"2025-04-19",2,19481,23123,17865,3210,6606,0,19450,0,4,2776,752,944,-792,-350,0,-667,1397,900,-815,-514
"2025-04-19",3,19097,22969,17613,3204,6606,0,19450,0,4,2941,754,944,-881,-350,0,-778,1397,899,-845,-514
"2025-04-19",4,19177,23055,17769,3197,6606,0,19450,0,4,3164,754,944,-882,-350,0,-781,1397,901,-847,-514
"2025-04-19",5,18857,22700,17499,3234,6606,0,19450,0,57,3096,685,920,-725,-350,0,-833,1397,990,-864,-514
"2025-04-19",6,18268,22118,16933,3270,6606,0,19450,0,63,2578,679,917,-719,-350,0,-835,1397,993,-869,-514
"2025-04-19",7,17628,22046,16348,3256,6606,0,19450,0,63,2455,542,897,-952,-350,0,-1016,1397,877,-1023,-514
"2025-04-19",8,17512,21957,16192,3241,6606,0,19450,0,63,2375,533,893,-961,-350,0,-1023,1397,869,-1034,-514
"2025-04-19",9,17480,21878,16151,3188,6606,0,19450,0,62,2386,600,821,-922,-350,0,-1023,1397,877,-1027,-514
"2025-04-19",10,17333,21731,16006,3134,6606,0,19450,0,63,2407,606,818,-922,-350,0,-1023,1397,876,-1026,-514
"2025-04-19",11,17275,21769,15960,3159,6606,0,19450,0,63,2278,684,890,-1031,-350,0,-1023,1397,814,-1013,-514
"2025-04-19",12,17345,21829,16046,3183,6606,0,19450,0,62,2642,697,895,-1032,-349,0,-1023,1397,814,-1004,-514
"2025-04-19",13,18087,21958,16753,3157,6606,12,19450,0,62,3025,878,895,-731,-352,0,-1023,1397,946,-689,-514
"2025-04-19",14,18735,22487,17356,3131,6606,184,19450,0,62,3245,894,898,-700,-326,0,-1014,1397,956,-636,-514
"2025-04-19",15,19891,22325,18337,3064,6606,501,19450,0,12,2896,997,987,-593,-421,0,-394,1397,993,310,-514
"2025-04-19",16,20412,22708,18774,2996,6606,998,19450,0,4,2840,1004,992,-544,-378,0,-357,1397,996,396,-513
"2025-04-19",17,21847,23314,20011,3030,6606,1558,19450,0,4,2240,1004,992,802,-449,0,162,1397,996,834,-514
"2025-04-19",18,22139,23588,20329,3063,6606,2128,19450,0,4,2402,1004,992,1020,-431,0,204,1397,996,867,-514
"2025-04-19",19,22590,23912,20620,3087,6606,2710,19450,0,46,2284,1003,992,1028,-307,0,974,1397,996,982,-469
"2025-04-19",20,22594,24044,20666,3111,6606,3569,19450,0,63,2526,1003,993,1029,-375,0,1019,1397,996,991,-512
"2025-04-19",21,22081,23609,20103,3039,6606,4595,19450,0,63,2379,1003,993,1028,-452,0,1019,1397,996,991,-513
"2025-04-19",22,21436,22965,19407,2966,6606,5378,19450,0,63,2031,1002,992,1028,-452,0,1019,1397,996,990,-514
